circ_id	SRR1297303	SRR1297304	SRR1297305	SRR1297306	SRR1297307	SRR1297308	SRR1297309	SRR1297310	SRR1297311	SRR1297312	SRR1297313	SRR1297314	SRR1297315	SRR1297316	SRR1297317
8:42957093-42982696	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:42957093-42986795	0	0	0	0	0	0	1	1	2	1	0	0	0	1	0
8:43059091-43064215	5	2	7	0	0	0	2	9	2	1	3	1	3	4	0
8:43069554-43072307	0	2	2	10	2	2	0	3	3	2	3	0	2	4	3
8:431340-435707	7	9	9	13	3	3	4	14	7	6	5	3	8	2	3
8:43158574-43173743	0	1	0	0	0	0	1	0	0	1	0	0	0	2	1
8:43182144-43182415	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
8:47279861-47294030	3	4	2	6	1	1	2	2	5	4	2	2	2	0	1
8:47279861-47407961	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0
8:47279861-47440542	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
8:47279861-47491994	0	2	0	0	0	0	0	0	1	1	0	1	0	0	0
8:47284027-47294030	3	5	4	7	1	3	2	6	5	8	3	3	1	2	1
8:47394977-47407961	0	3	1	2	0	0	0	2	2	2	0	0	1	0	2
8:47396375-47407961	0	3	6	3	1	2	4	7	5	7	3	3	7	2	5
8:47396375-47440542	1	3	0	0	0	0	1	0	0	4	1	0	0	0	0
8:47407860-47440542	1	0	2	2	0	0	0	2	2	0	1	0	0	0	1
8:47595810-47599196	3	0	1	0	0	0	1	0	1	0	0	0	0	0	0
8:47700402-47702015	0	0	0	0	0	1	0	1	2	1	0	0	0	2	2
8:47929091-47934090	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:47953619-47957431	0	0	1	0	0	1	0	0	3	2	0	1	0	0	0
8:51845660-51861246	0	0	1	1	0	1	0	0	0	1	3	1	0	0	0
8:51857459-51861246	0	0	2	2	0	0	1	0	0	0	0	0	2	0	0
8:51860844-51861246	10	26	21	38	3	5	11	22	16	25	19	10	20	14	5
8:51860860-51861246	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0
8:52668020-52686967	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0
8:528894-531576	1	1	3	3	1	0	0	0	2	3	2	1	0	0	0
8:53743576-53772167	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2
8:53769617-53772167	1	0	0	2	0	0	0	1	1	1	0	1	1	0	1
8:53795646-53801896	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
8:53795646-53829533	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
8:53970391-54010492	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0
8:53979024-54010492	0	3	0	1	0	3	1	1	0	0	1	0	0	0	1
8:53984362-54010492	0	0	0	2	0	0	1	0	0	0	0	0	1	0	1
8:53993667-54010492	2	5	1	1	1	1	2	1	2	0	1	0	1	1	0
8:54062253-54065813	0	0	1	0	0	2	0	1	1	0	0	0	0	0	0
8:54648984-54663850	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
8:54720128-54739029	0	0	0	1	0	1	1	0	0	0	2	0	0	0	0
8:54726344-54837669	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
8:54754802-54783710	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
8:54783546-54857106	0	0	0	1	0	0	0	0	0	0	0	3	0	0	1
8:55782747-55796152	1	0	0	1	0	0	0	0	0	0	0	1	1	2	0
8:55785718-55790299	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0
8:55941854-55953984	0	1	0	2	0	0	0	0	1	0	2	1	1	1	0
8:55950458-55953984	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0
8:55966714-55969793	2	0	2	0	0	0	0	0	1	1	0	0	0	0	0
8:58031605-58037116	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
8:58599231-58603386	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
8:58623219-58635546	1	0	0	0	0	0	0	0	2	0	0	0	2	0	1
8:60572045-60591969	5	0	1	4	0	0	1	1	2	3	0	0	0	0	0
8:60584207-60591969	0	0	2	3	0	1	1	1	2	0	3	0	0	0	0
8:60741258-60743097	3	2	1	4	0	2	1	0	0	2	1	2	2	0	4
8:60794985-60801593	0	2	2	3	1	0	0	0	6	4	0	3	0	1	0
8:61525976-61556022	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
8:61546874-61548208	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
8:61576771-61633727	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
8:61618977-61644632	1	1	2	0	2	0	3	1	6	2	1	1	1	1	0
8:61618977-61646878	1	0	0	1	1	0	0	0	0	2	0	1	1	0	0
8:61618977-61653660	6	2	9	11	2	1	4	6	13	18	8	5	10	6	4
8:61633682-61653660	2	0	0	0	0	1	0	1	3	5	0	0	1	0	0
8:61680967-61684188	11	6	13	11	2	6	5	14	8	6	9	10	13	4	3
8:63186753-63186921	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:638540-638891	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0
8:65734793-65745470	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
8:66471429-66473938	0	0	0	2	0	0	0	0	1	1	1	0	1	1	0
8:66602417-66612937	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
8:66793615-66798625	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
8:66828653-66840247	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0
8:66835762-66836074	2	1	0	0	0	1	0	0	2	0	0	1	0	0	0
8:66835762-66840247	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
8:668597-674047	0	7	0	1	0	0	3	0	0	0	1	0	0	1	3
8:67095292-67105975	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:67103036-67116122	0	0	0	0	0	0	1	0	0	4	0	0	2	0	0
8:67103036-67132080	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0
8:67103036-67154136	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
8:67105904-67116122	4	1	5	3	0	1	4	1	0	2	2	4	0	3	0
8:67118247-67137603	0	3	0	3	0	1	3	1	2	1	1	0	2	0	2
8:67131950-67137603	5	4	3	1	1	0	5	2	1	0	3	2	0	0	3
8:67149782-67179926	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
8:67164390-67179926	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1
8:6724869-6747828	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
8:67251298-67259926	0	0	1	2	1	0	0	0	3	1	1	1	2	1	0
8:67257731-67258290	0	1	0	0	0	0	2	0	0	0	0	1	0	2	0
8:67259814-67277457	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
8:67266005-67277457	1	0	0	3	0	0	0	0	1	0	2	0	0	0	0
8:67287954-67302466	2	3	0	3	0	0	3	1	0	3	1	0	6	1	1
8:67299208-67301380	0	0	1	0	0	1	0	0	0	0	0	1	2	0	0
8:67299208-67302466	3	0	2	1	0	0	1	2	0	2	3	1	4	1	2
8:68017845-68030658	0	0	4	3	2	3	1	0	1	1	0	1	0	1	0
8:68022035-68038292	0	1	0	0	0	0	0	0	2	0	0	0	4	1	1
8:68022035-68060779	0	1	0	3	0	0	4	0	0	0	1	0	2	0	2
8:69738039-69761875	0	0	1	0	0	0	0	2	1	0	0	0	2	0	0
8:70159504-70162854	1	4	3	6	6	0	1	4	2	1	2	1	5	2	0
8:70166565-70174859	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
8:70213902-70216764	7	3	6	20	3	1	9	11	12	8	7	4	20	6	4
8:70583163-70583701	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
8:70583163-70598255	0	0	0	1	0	0	0	0	2	1	0	0	2	0	0
8:70594505-70596321	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
8:70637814-70641050	0	2	0	2	0	0	0	2	4	0	1	0	2	2	0
8:70637814-70644243	1	4	0	1	0	0	0	0	1	0	2	0	1	1	1
8:70674817-70681330	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
8:70674817-70707153	0	0	1	2	0	0	0	0	0	2	1	0	0	0	0
8:71299046-71334174	0	0	1	0	0	2	1	0	0	0	0	1	0	0	0
8:72052538-72076627	1	2	1	1	2	0	0	4	2	2	0	1	3	0	0
8:73673106-73688813	5	6	5	5	0	1	6	8	4	8	6	6	6	1	0
8:73673106-73709162	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0
8:73673106-73739868	2	0	1	2	0	0	0	0	0	0	1	0	1	0	0
8:79917977-79919148	0	1	2	0	0	2	0	0	1	0	0	0	0	0	0
8:81029995-81070170	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0
8:8146708-8154530	0	0	0	0	0	0	1	2	0	1	1	0	0	1	0
8:81713917-81718224	0	0	0	0	0	0	0	2	1	0	1	0	2	0	0
8:85126688-85130058	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0
8:85281229-85281639	1	1	0	0	0	1	0	0	2	0	0	1	0	0	2
8:86528535-86532580	0	0	2	0	0	0	1	2	1	0	0	1	0	1	1
8:8922288-8922750	1	0	2	0	0	0	1	0	2	0	1	0	0	3	2
8:89587890-89596512	0	0	0	1	0	1	0	0	3	0	2	0	1	0	0
8:89647739-89722156	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
8:89722014-89725641	0	0	2	4	0	0	0	1	4	0	2	1	4	1	0
8:89724628-89725641	0	0	0	0	0	0	0	0	1	1	0	2	1	0	2
8:8991547-8994254	2	3	1	2	0	1	0	0	0	0	1	0	2	0	0
8:89970363-89978323	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0
8:90017123-90036940	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
8:91018389-91021404	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0
8:91970657-91991889	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
8:92005115-92017363	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0
8:92005115-92076137	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
8:92916928-92929574	1	0	2	1	0	0	0	0	0	0	0	0	1	1	0
8:92916928-92930707	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
8:92916928-92954564	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
8:93302924-93362578	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
8:93786222-93791319	0	0	0	0	0	0	3	1	0	2	1	2	0	0	0
8:93786222-93822563	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0
8:94537102-94538346	0	3	0	3	0	0	0	0	0	1	2	0	2	0	1
8:94664696-94665196	3	2	2	1	2	1	0	2	1	3	0	1	0	0	4
8:94692676-94696961	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8:94827262-94842488	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
8:94849461-94874602	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
8:94867139-94876489	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0
8:95031994-95052230	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0
8:96537299-96538893	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
8:96537299-96541964	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
8:96834972-96880005	0	0	1	0	1	0	0	1	1	0	1	0	1	0	2
8:96879797-96880005	0	3	0	1	0	0	1	0	0	0	0	1	0	0	0
8:96879797-96902096	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
8:97055528-97066210	0	1	0	1	0	0	0	0	0	0	1	0	0	2	1
8:97661071-97691188	0	0	1	1	0	0	0	0	0	0	0	0	1	2	0
8:97686667-97691188	0	0	0	0	0	0	1	0	1	1	2	0	1	1	1
8:97690951-97723035	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0
8:97699753-97719189	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
8:97713661-97719189	0	1	0	1	0	0	0	0	2	0	1	0	1	0	0
8:97713661-97723035	2	2	0	1	1	0	2	0	0	0	0	0	1	1	0
8:97805352-97825153	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0
8:98017993-98018116	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
8:98222478-98236214	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
8:98484464-98596169	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
8:98526741-98596169	0	0	0	1	0	0	0	2	2	1	0	1	0	0	2
8:98526741-98597307	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1
8:98579663-98774819	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
8:98706466-98707311	1	5	4	14	2	2	4	0	8	11	2	1	14	1	5
8:98749275-98774819	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
8:99134234-99193057	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
8:99274197-99275254	2	0	0	2	0	0	0	2	3	0	0	0	0	0	1
8:99384207-99442635	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
8:99431536-99442635	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
8:99431536-99481802	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0
8:99502835-99511512	1	0	0	0	1	0	0	0	2	0	0	1	0	0	0
8:99575657-99585517	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0
9:100320264-100349372	0	1	3	2	0	0	0	1	1	0	1	0	1	0	0
9:100498764-100516771	0	3	1	1	0	0	0	1	0	0	0	2	0	0	0
9:104750955-104759171	0	0	1	3	0	0	0	7	0	0	0	0	0	0	1
9:104883038-104889195	0	0	1	0	0	1	1	0	0	1	0	0	3	0	0
9:105721536-105722621	1	0	0	0	0	0	0	0	0	0	1	0	3	0	0
9:105721536-105774026	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0
9:106972004-106984409	2	0	0	1	0	0	1	0	1	2	0	0	0	0	0
9:107295411-107295600	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
9:107300140-107306647	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0
9:107300140-107311737	1	2	1	0	0	1	1	1	2	4	2	1	6	3	4
9:107300140-107325004	0	0	2	0	0	0	0	1	0	0	0	3	0	2	0
9:107302034-107325004	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
9:108911009-108919349	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
9:109050282-109050692	0	2	0	0	1	0	0	0	3	4	2	1	2	2	0
9:109050282-109064567	0	0	0	2	1	0	1	1	1	1	0	0	2	1	1
9:109057190-109064567	2	0	1	0	0	2	0	0	0	0	0	0	3	0	0
9:109080838-109108570	0	0	0	0	1	1	2	0	0	1	0	1	1	0	0
9:109106507-109108570	0	0	1	8	2	1	2	1	0	0	5	0	3	0	1
9:109942685-109943381	0	0	0	0	0	0	0	0	2	3	4	0	5	2	2
9:110136126-110138539	0	0	2	4	0	2	0	0	2	1	0	0	0	2	0
9:110136126-110156497	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
9:110400853-110404552	0	3	1	1	0	0	1	0	0	0	1	0	0	0	0
9:110431914-110432016	0	1	2	0	0	0	2	0	0	0	0	0	0	0	0
9:110443544-110459113	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0
9:110450058-110472323	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9:110762143-110785728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
9:110941420-110973558	0	1	1	0	2	1	0	0	0	0	1	0	0	0	1
9:110972072-110973558	10	6	16	18	4	5	3	12	9	8	16	4	8	7	6
9:110972072-111011690	0	1	2	1	1	0	1	2	2	0	1	0	0	1	1
9:111383210-111391824	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1
9:111386376-111391824	3	6	7	17	4	5	4	7	15	10	8	5	12	4	4
9:111428041-111437108	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
9:111527267-111534353	0	0	1	3	1	0	0	2	0	2	1	0	2	1	3
9:111533738-111534353	0	0	0	1	0	0	2	4	1	0	1	0	1	1	0
9:111570090-111586165	2	5	1	0	0	1	0	2	2	0	1	2	0	1	0
9:111570090-111592982	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0
9:111574733-111586165	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0
9:111578795-111586165	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2
9:111786792-111787947	15	3	0	4	1	7	0	0	3	0	5	4	3	0	0
9:111914604-111915836	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
9:112098469-112112868	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0
9:112142319-112157613	0	1	0	1	0	1	0	0	0	3	0	0	0	0	0
9:112143470-112143623	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0
9:112250928-112252788	0	0	0	2	0	0	0	0	0	1	0	0	0	1	1
9:112250928-112297916	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0
9:112262434-112297916	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
9:112268048-112297916	0	1	1	2	0	0	1	0	1	0	2	1	0	0	0
9:112403994-112409021	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0
9:112438430-112438812	3	0	3	2	0	1	1	0	1	0	0	0	1	0	1
9:112438430-112441770	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0
9:112574056-112575251	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1
9:114252592-114275768	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
9:114636989-114638726	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
9:116187153-116188216	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0
9:116207455-116235637	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
9:116219936-116235637	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
9:120437294-120448126	0	0	1	0	0	1	0	0	0	2	0	1	2	0	0
9:120453455-120458622	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0
9:120518426-120539164	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9:121005918-121021694	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
9:121152484-121157600	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
9:121161855-121162271	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0
9:121161855-121166180	4	1	1	5	0	3	2	5	2	3	1	2	7	4	4
9:121161855-121171548	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
9:121190553-121193419	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
9:121763504-121763879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
9:122280442-122291840	1	0	1	1	0	0	1	1	2	2	0	3	1	0	3
9:122313226-122322745	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
9:122865348-122883379	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2
9:122877470-122883379	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0
9:122957010-123010528	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0
9:122989296-122990213	0	0	0	3	0	1	0	0	0	0	1	0	0	1	0
9:123084642-123090385	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0
9:123169901-123184298	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2
9:123440359-123583270	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
9:123452275-123454779	0	0	1	0	0	0	0	1	2	0	2	0	0	1	1
9:123557569-123652123	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9:123757702-123792630	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0
9:123757702-123879021	1	0	2	1	0	1	1	3	1	2	1	1	3	1	0
9:124301935-124313985	3	0	0	2	0	1	0	0	0	0	0	0	0	0	1
9:124301935-124327445	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
9:124312508-124327445	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
9:124804093-124804342	1	2	0	0	2	0	0	0	0	1	0	0	0	0	0
9:124908376-124912026	3	1	2	2	0	0	1	2	7	1	3	0	1	0	1
9:124923094-124938866	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0
9:125018798-125029739	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
9:125298889-125299106	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
9:125301982-125312612	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
9:125323845-125326452	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
9:125337017-125337591	5	0	5	3	2	1	4	3	3	6	5	4	8	3	4
9:125341176-125346941	0	0	1	3	0	1	1	0	0	1	2	0	1	0	1
9:125657650-125672643	3	0	1	5	0	0	0	2	1	3	0	0	3	0	0
9:125915685-125935607	1	0	0	0	0	0	1	1	0	2	0	1	0	1	0
9:125929654-125935607	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1
9:126340507-126395697	0	1	0	0	0	0	1	1	2	3	1	2	2	1	0
9:126340507-126421948	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0
9:126392065-126421948	2	0	0	1	1	0	1	0	0	0	0	0	0	1	0
9:126962224-126977745	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
9:126962224-127069356	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
9:127318062-127320778	0	0	0	1	0	0	0	2	0	0	4	0	0	1	0
9:127339644-127342334	0	1	2	0	0	0	1	2	1	1	1	0	0	0	2
9:127344234-127345477	0	1	0	1	0	0	1	0	0	0	0	2	1	1	0
9:127444028-127445249	2	3	0	0	0	1	4	0	1	0	3	0	2	0	0
9:127658374-127661205	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0
9:127665246-127682560	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
9:128434101-128434613	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1
9:128469182-128473741	2	0	1	0	0	0	0	0	0	0	0	0	2	1	0
9:128472912-128473741	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1
9:128508875-128509097	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
9:128508875-128515639	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0
9:128600079-128604417	1	3	0	0	0	0	0	0	0	0	0	0	1	1	1
9:128603542-128605477	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
9:129957359-129958553	0	0	1	1	0	0	3	1	0	1	1	1	1	0	2
9:129957359-129994958	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0
9:130079629-130092381	0	0	1	0	0	0	0	1	0	3	0	1	1	0	0
9:131430089-131432794	0	0	1	1	0	0	0	3	0	0	0	0	3	1	0
9:131436619-131439061	2	6	2	5	0	2	4	6	4	2	5	8	7	1	1
9:131455075-131459356	0	0	2	1	0	0	0	1	1	0	0	0	0	2	0
9:131506113-131506453	0	2	2	5	1	3	2	0	8	2	0	0	6	2	1
9:131643238-131650949	0	2	1	0	0	0	0	3	2	0	0	0	1	0	0
9:13168365-13190299	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
9:131939380-132014467	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2
9:132275255-132349435	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
9:13247634-13276771	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
9:132682972-132717378	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
9:133350052-133350239	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
9:133408767-133412921	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0
9:133412298-133412921	5	1	0	6	2	0	0	1	2	2	0	1	3	2	3
9:133806080-133812216	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0
9:133925842-133939219	0	1	2	0	1	0	0	1	2	0	1	0	0	0	2
9:134690911-134701333	0	2	0	4	0	0	0	0	1	0	0	0	1	0	0
9:135850136-135850461	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
9:135850136-135866536	0	1	0	1	0	1	0	0	3	0	1	0	0	0	1
9:135850136-135883078	1	0	0	2	0	1	1	0	2	0	3	0	0	1	1
9:135881632-135883078	16	13	11	29	7	10	12	8	19	17	14	9	17	11	15
9:135881632-135888273	0	0	0	0	0	0	1	1	1	0	0	0	3	0	1
9:136223762-136226874	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
9:137112952-137113119	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
9:137180180-137180384	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0
9:137574207-137577603	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
9:137728348-137744090	0	2	0	0	0	1	0	1	1	0	0	0	1	1	0
9:137728348-137762820	2	0	0	0	0	0	0	1	0	1	0	0	0	2	0
9:137743955-137744090	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9:137752330-137758011	1	1	0	0	0	1	0	0	1	0	1	0	0	0	2
9:137752330-137762820	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0
9:137790847-137800984	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0
9:137790847-137818138	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
9:137811460-137818138	3	0	1	1	1	0	2	0	2	0	1	0	2	0	0
9:14120439-14179780	0	0	0	0	0	0	1	0	2	1	0	0	0	1	0
9:14146688-14155893	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0
9:14146688-14179780	1	0	3	3	1	0	7	4	5	3	3	4	7	1	1
9:14146688-14307520	1	0	0	2	0	1	1	0	1	1	0	2	4	0	0
9:14639895-14674385	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0
9:14639895-14680162	2	4	2	7	2	1	1	7	2	0	3	1	1	0	1
9:14987892-14990345	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
9:15563977-15594172	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
9:15622737-15623413	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9:15622737-15695337	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
9:15874531-15920422	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0
9:162431-172172	3	0	1	0	0	1	0	0	1	1	0	1	2	0	1
9:16435554-16437524	2	1	1	10	1	3	5	1	5	7	7	2	12	2	5
9:16435554-16583085	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9:16727796-16738485	3	4	8	13	2	2	4	9	15	11	6	4	17	7	3
9:17309057-17416189	0	2	0	0	0	0	0	1	0	0	1	2	4	0	0
9:17330631-17342444	1	3	0	0	0	1	2	1	0	1	1	3	1	0	1
9:17365280-17416189	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0
9:17388161-17395069	0	0	0	0	0	0	0	0	1	1	0	0	2	1	0
9:17388161-17416189	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
9:19070218-19096769	0	0	0	0	0	1	0	3	0	1	1	1	2	0	0
9:19086733-19087156	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
9:19286768-19305527	0	0	2	3	0	0	1	0	0	2	3	0	1	0	2
9:19288595-19300331	3	0	1	1	1	0	1	0	1	0	1	2	1	0	0
9:19288595-19316839	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
9:19298055-19316839	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
9:19316416-19316839	0	0	2	1	0	1	1	0	0	1	0	0	0	1	1
9:19356971-19358160	0	0	1	1	2	1	1	0	2	0	1	0	0	0	1
9:19356971-19360489	1	0	1	0	0	0	2	0	0	1	0	0	0	0	0
9:19360243-19361963	1	0	0	0	0	0	2	1	0	0	0	0	0	0	2
9:19361845-19369987	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0
9:19378367-19378506	0	0	2	1	0	2	0	1	0	1	0	0	1	0	0
9:19423861-19424841	1	0	2	2	0	1	0	2	1	2	1	0	0	0	0
